wellplan,pos_x,abs_pos_x,pos_y,inclination,sideforce,terminal,reward,episode,iteration
19.15482,1.19022,20.34504,5399.77927,-0.14649,0.00256, False,1,1,54
19.11601,1.0344,20.15041,5499.77874,0.36901,0.01092, False,1,1,55
19.0774,0.54757,19.62497,5599.77734,0.23324,0, False,1.3,1,56
19.03937,0.29715,19.33652,5699.7769,0.09743,0, False,1.3,1,57
19.00232,0.61464,19.61696,5799.77617,-0.4183,-0.00637, False,1,1,58
18.96664,1.22318,20.18981,5899.77448,-0.23832,0.00529, False,1,1,59
18.9327,1.60893,20.54163,5999.77386,-0.16491,0.00351, False,1,1,60
18.90089,2.04725,20.94815,6099.77301,-0.3008,0, False,0.96563,1,61
18.8716,2.12883,21.00043,6199.77262,0.24037,0.01135, False,0.94325,1,62
18.84517,1.66492,20.51009,6299.77141,0.32144,0.00363, False,1,1,63
18.82197,1.24572,20.06769,6399.77041,0.18565,0, False,1.3,1,64
18.80236,1.05995,19.8623,6499.77018,0.04983,0, False,1.3,1,65
18.78665,1.10734,19.89399,6599.77015,-0.08601,0, False,1.3,1,66
18.77518,1.38761,20.16279,6699.76976,-0.22189,0, False,1.3,1,67
18.76826,1.57856,20.34681,6799.76953,0.01079,0.00618, False,1,1,68
18.76617,1.63426,20.40043,6899.7695,-0.07215,0.00089, False,1,1,69
18.76919,1.87585,20.64503,6999.76918,-0.20802,0, False,1.3,1,70
18.77758,1.78413,20.56171,7099.76881,0.30301,0.01084, False,1,1,71
18.79157,1.3599,20.15147,7199.76795,0.16722,0, False,1.3,1,72
18.81137,1.14528,19.95665,7299.76774,0.05613,0.00041, False,1,1,73
18.83719,0.75983,19.59702,7399.76698,0.3557,0.0073, False,1,1,74
18.86918,0.60071,19.46988,7499.7665,-0.20947,-0.0072, False,1,1,75
18.90748,1.04671,19.95419,7599.7653,-0.34537,0, False,1.3,1,76
18.95221,1.49062,20.44284,7699.76408,-0.21471,0.00447, False,1,1,77
19.00346,1.30549,20.30895,7799.76356,0.36756,0.01204, False,1,1,78
19.06129,0.65411,19.7154,7899.7618,0.31266,0.00136, False,1,1,79
19.1257,0.16262,19.28832,7999.76086,0.17687,0, False,1.3,1,80
19.19671,-0.00321,19.1935,8099.76074,-0.06797,-0.00183, False,1,1,81
19.27427,0.15655,19.43082,8199.76044,-0.20384,0, False,1.3,1,82
19.35829,0.75477,20.11306,8299.75793,-0.57759,-0.00399, False,1,1,83
19.44867,1.40419,20.85285,8399.75508,-0.27045,0.00743, False,1,1,84
19.54525,1.87022,21.41547,8499.75348,-0.37416,0.00054, False,1,1,85
19.64784,1.75876,21.4066,8599.75275,0.38358,0.01498, False,1,1,86
19.75621,1.16205,20.91826,8699.7515,0.17622,-0.0012, False,1,1,87
19.87008,0.92653,20.79662,8799.75137,-0.03662,-0.00129, False,1,1,88
19.98914,0.81573,20.80487,8899.75137,0.0271,0.00334, False,1,1,89
20.11302,0.62761,20.74063,8999.75135,0.0465,0.0026, False,1,1,90
20.24131,0.53682,20.77814,9099.75132,-0.08935,0, False,1.3,1,91
20.37355,0.56954,20.9431,9199.75118,-0.09968,0.0021, False,1,1,92
20.50923,0.72652,21.23575,9299.75073,-0.23555,0, False,1.3,1,93
20.6478,0.79097,21.43877,9399.75045,0.00268,0.00627, False,1,1,94
20.78864,0.73169,21.52033,9499.7504,-0.09605,0.00062, False,1,1,95
20.93109,0.47695,21.40804,9599.75021,0.22442,0.00765, False,1,1,96
21.07444,0.37661,21.45104,9699.74989,-0.27321,-0.00606, False,1,1,97
21.21789,0.82871,22.0466,9799.74809,-0.40913,0, False,1.3,1,98
21.36063,1.51878,22.8794,9899.7446,-0.54507,0, False,1.3,1,99
21.50176,2.2285,23.73026,9999.74096,-0.43006,0.00421, False,0.92442,1,100
21.64033,2.57725,24.21758,10099.73966,-0.12867,0.00733,  True,0.87987,1,101
21.56703,1.7395,23.30653,0,-2.41771,0,  True,0,2,0
21.61203,5.69112,27.30315,99.92002,-2.16355,0.00653, False,0.69623,2,1
21.65838,8.101,29.75938,199.88695,-0.653,0.02759, False,0.60946,2,2
21.70557,7.70007,29.40564,299.88262,1.05661,0.03093, False,0.62251,2,3
21.7531,5.92712,27.68022,399.86771,0.92081,0, False,0.68667,2,4
21.80054,4.39124,26.19178,499.85661,0.78502,0, False,0.7555,2,5
21.84746,3.20552,25.05299,599.85003,0.52023,-0.00216, False,0.8264,2,6
21.8935,2.26733,24.16083,699.84605,0.50214,0.00197, False,0.91825,2,7
21.93831,1.97062,23.90893,799.84509,-0.21274,-0.00971, False,1,2,8
21.98156,2.24429,24.22585,899.84458,-0.15049,0.00332, False,0.92185,2,9
22.02299,2.4354,24.45839,999.84431,-0.11601,0.00285, False,0.89567,2,10
22.06232,2.04937,24.11168,1099.84321,0.51266,0.01281, False,0.96487,2,11
22.09934,1.23615,23.33548,1199.84017,0.37695,0, False,1.3,2,12
22.13384,0.39922,22.53306,1299.83692,0.54241,0.00505, False,1,2,13
22.16565,-0.46071,21.70494,1399.83346,0.40669,0, False,1.3,2,14
22.19464,-0.78518,21.40946,1499.83274,-0.0676,-0.00568, False,1,2,15
22.22067,-0.21159,22.00908,1599.83056,-0.61896,-0.00697, False,1,2,16
22.24366,0.9006,23.14425,1699.82411,-0.68181,0.00122, False,1,2,17
22.26352,1.85267,24.11619,1799.81931,-0.43222,0.00646, False,1,2,18
22.28021,2.48071,24.76091,1899.81721,-0.30671,0.00438, False,0.89037,2,19
22.2937,2.46218,24.75588,1999.81672,0.31184,0.01264, False,0.89251,2,20
22.30398,2.02616,24.33014,2099.81579,0.17616,0, False,0.97442,2,21
22.31107,1.83621,24.14728,2199.8156,0.03354,-0.00012, False,1,2,22
22.31499,1.89225,24.20723,2299.81556,-0.1021,0, False,1.3,2,23
22.31579,2.42069,24.73648,2399.81395,-0.50396,-0.00446, False,0.89745,2,24
22.31355,3.10786,25.42141,2499.81155,-0.28115,0.00601, False,0.83358,2,25
22.30834,2.93726,25.2456,2599.81065,0.48184,0.01506, False,0.84693,2,26
22.30027,2.48332,24.78359,2699.80935,0.04803,-0.005, False,0.89008,2,27
22.28945,2.31269,24.60214,2799.80917,0.15979,0.00415, False,0.91158,2,28
22.276,1.55539,23.8314,2899.80579,0.72285,0.01171, False,1,2,29
22.26007,0.42833,22.6884,2999.79924,0.58709,0, False,1.3,2,30
22.24182,-0.4595,21.78231,3099.79511,0.45137,0, False,1.3,2,31
22.22139,-1.06637,21.15503,3199.7931,0.26764,-0.0008, False,1,2,32
22.19898,-1.39256,20.80642,3299.79247,0.13197,0, False,1.3,2,33
22.17476,-1.48017,20.6946,3399.79238,-0.00369,0, False,1.3,2,34
22.14893,-1.31682,20.83212,3499.79226,-0.15375,-0.00024, False,1,2,35
22.1217,-0.95079,21.1709,3599.79168,-0.23439,0.00092, False,1,2,36
22.09325,-0.60153,21.49173,3699.79115,-0.13336,0.00397, False,1,2,37
22.06383,-0.22088,21.84294,3799.79051,-0.26897,0, False,1.3,2,38
22.03363,0.39907,22.4327,3899.78875,-0.40671,-0.00004, False,1,2,39
22.00289,0.951,22.9539,3999.78733,-0.19076,0.00589, False,1,2,40
21.97184,1.25352,23.22536,4099.78695,-0.12039,0.00345, False,1,2,41
21.9407,1.37526,23.31596,4199.78689,0.01643,0.00457, False,1,2,42
21.90971,1.16516,23.07487,4299.78652,0.2596,0.00635, False,1,2,43
21.8791,0.94777,22.82686,4399.78615,0.02483,-0.00166, False,1,2,44
21.8491,1.05291,22.90201,4499.78609,-0.1108,0, False,1.3,2,45
21.81995,1.27039,23.09034,4599.78592,-0.10501,0.00237, False,1,2,46
21.79188,1.60021,23.39209,4699.78544,-0.24063,0, False,1.3,2,47
21.76512,1.59514,23.36026,4799.78509,0.27657,0.01094, False,1,2,48
21.73988,1.50983,23.24971,4899.7848,-0.14946,-0.00487, False,1,2,49
21.71641,1.51987,23.23628,4999.78468,0.16453,0.00754, False,1,2,50
21.6949,1.37273,23.06763,5099.78451,0.02887,0, False,1.3,2,51
21.67556,1.46016,23.13572,5199.78446,-0.10676,0, False,1.3,2,52
21.65862,1.82725,23.48587,5299.78381,-0.29428,-0.00087, False,1,2,53
21.64425,2.21874,23.86299,5399.78306,-0.13804,0.00489, False,0.92605,2,54
21.63264,2.45537,24.08801,5499.78281,-0.11984,0.00258, False,0.8933,2,55
21.62398,2.48866,24.11264,5599.78275,0.0914,0.00581, False,0.88947,2,56
21.61843,2.45318,24.07161,5699.78272,-0.04425,0, False,0.89356,2,57
21.61615,2.31801,23.93415,5799.78255,0.20152,0.00639, False,0.91084,2,58
21.61727,2.05955,23.67682,5899.7822,0.09347,0.00046, False,0.96142,2,59
21.62194,1.93596,23.55791,5999.78213,0.04285,0.00143, False,1,2,60
21.63028,2.12452,23.7548,6099.78181,-0.26815,-0.00294, False,0.9442,2,61
21.64237,2.5547,24.19707,6199.78083,-0.23868,0.00277, False,0.88224,2,62
21.65832,2.97376,24.63207,6299.77989,-0.25978,0.00192, False,0.84397,2,63
21.67819,3.40931,25.0875,6399.77885,-0.2621,0.00223, False,0.8123,2,64
21.70204,3.5305,25.23253,6499.77858,0.09553,0.00827, False,0.80439,2,65
21.7299,2.90829,24.63819,6599.77651,0.58504,0.01048, False,0.84931,2,66
21.76179,2.17051,23.93231,6699.77385,0.22421,-0.00377, False,0.93471,2,67
21.79772,1.90957,23.70729,6799.77355,0.03383,-0.00092, False,1,2,68
21.83765,1.89491,23.73256,6899.77354,-0.06269,0.00066, False,1,2,69
21.88154,2.0789,23.96044,6999.77326,-0.19831,0, False,0.95559,2,70
21.92933,2.37142,24.30075,7099.77268,-0.19167,0.00238, False,0.90364,2,71
21.98092,2.37336,24.35429,7199.77253,0.12999,0.00766, False,0.90339,2,72
22.03621,2.20971,24.24592,7299.77245,-0.00566,0, False,0.92759,2,73
22.09505,2.27924,24.37429,7399.77234,-0.1413,0, False,0.91645,2,74
22.15728,2.1437,24.30098,7499.77215,0.22492,0.00841, False,0.94006,2,75
22.2227,1.44954,23.67224,7599.77008,0.49529,0.00681, False,1,2,76
22.2911,0.68631,22.97741,7699.76762,0.30114,-0.00098, False,1,2,77
22.36223,0.26411,22.62634,7799.76695,0.10136,-0.00107, False,1,2,78
22.43582,0.20206,22.63788,7899.76689,-0.11436,-0.00134, False,1,2,79
22.51155,0.02319,22.53474,7999.76668,0.23219,0.00808, False,1,2,80
22.58909,-0.29367,22.29542,8099.76635,0.04224,-0.00091, False,1,2,81
22.66808,-0.23776,22.43031,8199.76619,-0.19657,-0.00173, False,1,2,82
22.7481,0.14375,22.89185,8299.7651,-0.33217,0, False,1.3,2,83
22.82872,0.67897,23.50769,8399.7632,-0.37349,0.00158, False,1,2,84
22.90948,0.92159,23.83107,8499.7625,0.00255,0.00858, False,1,2,85
22.98986,0.95524,23.9451,8599.76241,-0.13308,0, False,1.3,2,86
23.06933,1.18609,24.25541,8699.76192,-0.22243,0.00078, False,1,2,87
23.1473,1.39173,24.53903,8799.7615,-0.1027,0.00428, False,1,2,88
23.22316,1.02897,24.25213,8899.76073,0.43091,0.01122, False,1,2,89
23.29626,0.63702,23.93328,8999.7599,-0.06502,-0.00604, False,1,2,90
23.3659,0.79172,24.15762,9099.75963,-0.19192,0.00015, False,1,2,91
23.43134,0.98565,24.41699,9199.75929,-0.10539,0.00372, False,1,2,92
23.49181,1.31807,24.80988,9299.75844,-0.34458,-0.00174, False,1,2,93
23.54649,1.98323,25.52972,9399.75583,-0.48016,0, False,1.3,2,94
23.59451,2.13469,25.7292,9499.75495,0.25081,0.01453, False,0.94197,2,95
23.63498,1.775,25.40997,9599.75442,0.11514,0, False,1.3,2,96
23.66693,1.49393,25.16086,9699.7541,0.17027,0.0032, False,1,2,97
23.68938,1.15606,24.84544,9799.75361,0.19115,0.00262, False,1,2,98
23.70127,0.92905,24.63032,9899.75335,0.05549,0, False,1.3,2,99
23.70153,1.03298,24.73451,9999.75323,-0.17464,-0.00158, False,1,2,100
23.68901,1.04498,24.73398,10099.75307,0.17488,0.00813,  True,1,2,101
10.10693,6.26031,16.36724,0,3.9588,0,  True,0,3,0
10.38973,-0.80871,9.58102,99.76945,3.82375,0, False,1.3,3,1
10.62348,-4.71092,5.91256,199.68712,0.38486,-0.05537, False,0.73967,3,2
10.81163,-5.06711,5.74452,299.68655,-0.19176,-0.00738, False,0.72309,3,3
10.95762,-4.55751,6.40011,399.68423,-0.55915,-0.00387, False,0.74714,3,4
11.06492,-3.56989,7.49503,499.67822,-0.69543,0, False,0.80189,3,5
11.13688,-2.48862,8.64826,599.67156,-0.62617,0.00345, False,0.88948,3,6
11.17667,-1.31651,9.86016,699.66419,-0.76247,0, False,1.3,3,7
11.18733,-0.39013,10.79721,799.65954,-0.31175,0.00984, False,1,3,8
11.17175,0.22945,11.40121,899.65771,-0.38032,0.00113, False,1,3,9
11.13267,0.72927,11.86194,999.65658,-0.14787,0.00618, False,1,3,10
11.0727,1.16626,12.23896,1099.65585,-0.28404,0, False,1.3,3,11
10.99432,1.8672,12.86153,1199.65388,-0.42924,-0.00015, False,1,3,12
10.89987,2.54875,13.44863,1299.65212,-0.24371,0.00539, False,0.88287,3,13
10.79157,2.88074,13.67231,1399.6518,-0.01283,0.00615, False,0.85161,3,14
10.67149,2.96789,13.63937,1499.65179,0.0505,0.00334, False,0.84445,3,15
10.5416,2.7441,13.2857,1599.65105,0.35449,0.00738, False,0.86361,3,16
10.40375,2.28158,12.68532,1699.64924,0.33352,0.00193, False,0.9161,3,17
10.25966,1.70128,11.96093,1799.64659,0.49643,0.00501, False,1,3,18
10.11094,1.10237,11.2133,1899.64377,0.36043,0, False,1.3,3,19
9.95908,0.87927,10.83836,1999.64296,0.06951,-0.0026, False,1,3,20
9.80549,0.68685,10.49234,2099.64228,0.32676,0.00659, False,1,3,21
9.65144,0.28412,9.93555,2199.64072,0.31129,0.00202, False,1,3,22
9.49811,0.01298,9.51109,2299.6398,0.17524,0, False,1.3,3,23
9.34658,-0.12845,9.21813,2399.63937,0.16048,0.00203, False,1,3,24
9.19784,-0.14093,9.05692,2499.63922,0.02439,0, False,1.3,3,25
9.05279,0.21495,9.26774,2599.63889,-0.26569,-0.00258, False,1,3,26
8.91221,0.93822,9.85043,2699.63717,-0.4019,0, False,1.3,3,27
8.77683,1.66711,10.44394,2799.63539,-0.27834,0.00435, False,1,3,28
8.64725,1.73528,10.38253,2899.63487,0.3481,0.01278, False,1,3,29
8.52404,1.22047,9.74452,2999.63283,0.38298,0.00286, False,1,3,30
8.40766,0.60847,9.01613,3099.63017,0.45163,0.00343, False,1,3,31
8.29849,0.37131,8.66979,3199.62925,-0.05427,-0.0062, False,1,3,32
8.19684,0.86165,9.05849,3299.62835,-0.39082,-0.00336, False,1,3,33
8.10296,1.42684,9.5298,3399.62717,-0.14951,0.00633, False,1,3,34
8.01704,1.37451,9.39154,3499.6268,0.30751,0.00994, False,1,3,35
7.93917,1.03451,8.97368,3599.62591,0.17146,0, False,1.3,3,36
7.86942,0.59297,8.46239,3699.62453,0.41421,0.00635, False,1,3,37
7.80777,0.29161,8.09938,3799.62365,0.00216,-0.00463, False,1,3,38
7.75416,0.46037,8.21453,3899.62356,-0.13397,0, False,1.3,3,39
7.70847,0.63559,8.34407,3999.62346,-0.01458,0.00428, False,1,3,40
7.67055,1.00191,8.67246,4099.62277,-0.3614,-0.00353, False,1,3,41
7.64017,1.21087,8.85103,4199.62227,0.15627,0.01096, False,1,3,42
7.61708,1.18407,8.80115,4299.62217,-0.09886,-0.002, False,1,3,43
7.60098,1.49026,9.09123,4399.62173,-0.23342,0.00003, False,1,3,44
7.59153,1.72088,9.31242,4499.62143,-0.02024,0.00586, False,1,3,45
7.58837,1.46225,9.05062,4599.62094,0.31991,0.00798, False,1,3,46
7.5911,1.10497,8.69607,4699.62024,0.0866,-0.00163, False,1,3,47
7.59927,1.06454,8.66381,4799.62021,-0.04951,0, False,1.3,3,48
7.61244,1.29658,8.90901,4899.61987,-0.2313,-0.00076, False,1,3,49
7.63011,1.58477,9.21488,4999.61939,-0.11931,0.00416, False,1,3,50
7.6518,1.6711,9.3229,5099.61931,-0.00458,0.0042, False,1,3,51
7.67698,1.62544,9.30241,5199.61931,0.02803,0.00283, False,1,3,52
7.70511,1.66729,9.3724,5299.61926,-0.1081,0, False,1.3,3,53
7.73565,1.83829,9.57395,5399.61906,-0.12284,0.00203, False,1,3,54
7.76806,2.13923,9.90728,5499.61848,-0.25901,0, False,0.941,3,55
7.80176,2.04346,9.84522,5599.61802,0.32956,0.01215, False,0.96704,3,56
7.8362,2.01463,9.85083,5699.61746,-0.33535,-0.00886, False,0.98088,3,57
7.87082,2.63099,10.50181,5799.61533,-0.41055,0.00102, False,0.8744,3,58
7.90505,2.74464,10.64969,5899.61468,0.24046,0.01319, False,0.86356,3,59
7.93836,2.39927,10.33763,5999.61418,0.11726,0.00022, False,0.90009,3,60
7.97019,2.28168,10.25186,6099.61412,-0.01885,0, False,0.91608,3,61
8.00001,1.816,9.81601,6199.6128,0.51779,0.01128, False,1,3,62
8.02731,1.48406,9.51137,6299.61174,-0.16803,-0.00921, False,1,3,63
8.05159,1.83278,9.88437,6399.61103,-0.25931,0.00075, False,1,3,64
8.07238,2.35236,10.42474,6499.60956,-0.35981,0.0006, False,0.90614,3,65
8.08923,2.68505,10.77427,6599.60882,-0.04103,0.00763, False,0.86913,3,66
8.1017,2.74664,10.84834,6699.60879,-0.04384,0.00223, False,0.86338,3,67
8.1094,2.88207,10.99147,6799.60868,-0.1201,0.001, False,0.8515,3,68
8.11197,2.43247,10.54444,6899.60697,0.63163,0.01488, False,0.89602,3,69
8.10908,1.57341,9.68249,6999.60316,0.35637,-0.00233, False,1,3,70
8.10045,1.0789,9.17935,7099.60187,0.22033,0, False,1.3,3,71
8.08583,0.80997,8.8958,7199.60145,0.10471,0.00034, False,1,3,72
8.065,1.00217,9.06718,7299.60109,-0.30071,-0.00451, False,1,3,73
8.03783,0.92129,8.95912,7399.60037,0.42385,0.01443, False,1,3,74
8.00421,0.40198,8.40619,7499.59878,0.20998,-0.0013, False,1,3,75
7.96408,-0.05997,7.90411,7599.59749,0.36522,0.00488, False,1,3,76
7.91744,-0.13399,7.78345,7699.59697,-0.22639,-0.00764, False,1,3,77
7.86438,0.37907,8.24344,7799.59591,-0.30066,0.00104, False,1,3,78
7.805,1.22397,9.02897,7899.59271,-0.59922,-0.00272, False,1,3,79
7.73951,1.99348,9.73299,7999.59004,-0.20792,0.00884, False,1,3,80
7.66816,2.35654,10.02471,8099.5896,-0.12644,0.00365, False,0.90559,3,81
7.59129,2.70529,10.29658,8199.58923,-0.18506,0.0013, False,0.86721,3,82
7.5093,3.18049,10.68979,8299.58845,-0.26545,0.00094, False,0.82821,3,83
7.42267,3.07428,10.49695,8399.58755,0.48571,0.01487, False,0.83612,3,84
7.33197,2.51812,9.85009,8499.58539,0.25576,-0.00157, False,0.88619,3,85
7.23784,1.8682,9.10604,8599.58247,0.59654,0.00799, False,1,3,86
7.14101,1.04265,8.18366,8699.57819,0.46057,0, False,1.3,3,87
7.04231,0.45632,7.49863,8799.57582,0.32456,0, False,1.3,3,88
6.94264,0.65562,7.59826,8899.57504,-0.438,-0.0105, False,1,3,89
6.84301,1.17516,8.01817,8999.57396,-0.04357,0.00889, False,1,3,90
6.74452,1.28986,8.03438,9099.57395,0.02493,0.00343, False,1,3,91
6.64838,1.50741,8.15579,9199.57383,-0.16388,-0.00088, False,1,3,92
6.5559,2.00486,8.56076,9299.57299,-0.30006,0, False,0.98898,3,93
6.46849,2.12296,8.59145,9399.57258,0.26435,0.01174, False,0.94456,3,94
6.38768,1.70044,8.08811,9499.57131,0.31238,0.00309, False,1,3,95
6.3151,0.96566,7.28075,9599.56794,0.61251,0.00731, False,1,3,96
6.2525,0.34048,6.59298,9699.56533,0.17605,-0.00504, False,1,3,97
6.20176,0.0224,6.22416,9799.56464,0.24652,0.00346, False,1,3,98
6.16486,0.17169,6.33655,9899.56409,-0.37471,-0.00813, False,1,3,99
6.14392,0.50344,6.64736,9999.56341,0.01818,0.00887, False,1,3,100
6.14119,0.59336,6.73455,10099.56335,-0.11795,0,  True,1.3,3,101
16.49902,3.00221,19.50123,0,2.9489,0,  True,0,4,0
16.71157,-2.67906,14.03251,99.85018,3.32056,0.00849, False,0.86971,4,1
16.91792,-6.2066,10.71132,199.78483,0.48906,-0.04519, False,0.67571,4,2
17.11756,-6.07365,11.04391,299.78194,-0.86887,-0.02048, False,0.68087,4,3
17.30994,-4.63087,12.67908,399.76854,-1.00484,0, False,0.74354,4,4
17.49473,-2.88671,14.60802,499.74989,-1.20551,-0.00108, False,0.85111,4,5
17.67161,-0.89244,16.77917,599.72631,-1.28256,0.00099, False,1,4,6
17.84035,0.58636,18.42671,699.71215,-0.60613,0.01362, False,1,4,7
18.00072,1.31341,19.31414,799.70817,-0.41098,0.00555, False,1,4,8
18.15253,1.82713,19.97965,899.70595,-0.3517,0.00327, False,1,4,9
18.29561,1.94374,20.23936,999.7054,0.05371,0.00907, False,1,4,10
18.42987,1.26355,19.69342,1099.70357,0.5714,0.01095, False,1,4,11
18.55523,0.16409,18.71932,1199.69883,0.54488,0.00183, False,1,4,12
18.67164,-0.78478,17.88686,1299.69534,0.40919,0, False,1.3,4,13
18.77912,-1.17967,17.59945,1399.69462,-0.07937,-0.00591, False,1,4,14
18.87769,-1.01443,17.86326,1499.69425,-0.22279,-0.00013, False,1,4,15
18.96739,-0.59665,18.37074,1599.69294,-0.35862,0, False,1.3,4,16
19.04833,0.067,19.11533,1699.69014,-0.49449,0, False,1.3,4,17
19.12061,0.97645,20.09707,1799.6853,-0.63038,0, False,1.3,4,18
19.18439,1.56541,20.7498,1899.68284,-0.1181,0.01086, False,1,4,19
19.23984,1.22705,20.46689,1999.68204,0.44176,0.01166, False,1,4,20
19.28714,1.09619,20.38333,2099.68122,-0.34525,-0.01092, False,1,4,21
19.32652,1.69411,21.02062,2199.67918,-0.385,0.00161, False,1,4,22
19.35822,1.5957,20.95392,2299.67825,0.46063,0.01645, False,1,4,23
19.3825,0.79399,20.17649,2399.67523,0.43027,0.00177, False,1,4,24
19.39964,0.1474,19.54705,2499.67322,0.29115,-0.00006, False,1,4,25
19.40995,0.30492,19.71487,2599.67232,-0.48272,-0.0107, False,1,4,26
19.41374,0.97631,20.39005,2699.67,-0.29117,0.00549, False,1,4,27
19.41134,1.42179,20.83313,2799.66901,-0.21664,0.00353, False,1,4,28
19.40311,1.92679,21.3299,2899.66775,-0.35248,0, False,1.3,4,29
19.38941,2.67436,22.06377,2999.66504,-0.48835,0, False,0.87016,4,30
19.37061,3.10196,22.47257,3099.66387,0.0194,0.01079, False,0.83402,4,31
19.3471,2.5256,21.8727,3199.66154,0.66738,0.01314, False,0.88537,4,32
19.31927,1.50716,20.82643,3299.65604,0.53172,0, False,1.3,4,33
19.28753,0.7294,20.01693,3399.65274,0.39603,0, False,1.3,4,34
19.25229,0.35463,19.60692,3499.65177,0.07412,-0.00312, False,1,4,35
19.21396,0.16079,19.37475,3599.65148,0.1918,0.00425, False,1,4,36
19.17298,-0.14261,19.03036,3699.65089,0.20283,0.00246, False,1,4,37
19.12976,-0.33483,18.79493,3799.65059,0.06708,0, False,1.3,4,38
19.08473,-0.28828,18.79645,3899.65057,-0.0687,0, False,1.3,4,39
