episode_count, step_count, room_temp, temp_SP, temp_extAir,co2_ppm, PowElec_HVAC, PowElec_ZoHVAC, heat_valve, QAir, damper, occupancy, terminal, reward, day, concept_id
2,63074,27.3168,21,18,991.0385,0.0135,0.016,0,0,1,0,0,0,0,2
2,63075,27.2878,21,17.95,986.5397,0.0135,0.016,0,0,1,0,0,0,0,2
2,63076,27.2659,21,17.9,982.0782,0.0135,0.016,0,0,1,0,0,0,0,2
2,63077,27.2496,21,17.85,977.6538,0.0135,0.016,0,0,1,0,0,0,0,2
2,63078,27.2376,21,17.8,973.2663,0.0135,0.016,0,0,1,0,0,0,0,2
2,63079,27.2289,21,17.75,968.9152,0.0135,0.016,0,0,1,0,0,0,0,2
2,63080,27.2228,21,17.7,964.6003,0.0135,0.016,0,0,1,0,0,0,0,2
2,63081,27.2188,21,17.65,960.3213,0.0135,0.016,0,0,1,0,0,0,0,2
2,63082,27.2163,21,17.6,956.0778,0.0135,0.016,0,0,1,0,0,0,0,2
2,63083,27.2151,21,17.55,951.8697,0.0135,0.016,0,0,1,0,0,0,0,2
2,63084,27.2149,21,17.5,947.6965,0.0135,0.016,0,0,1,0,0,0,0,2
2,63085,27.2155,21,17.45,943.558,0.0135,0.016,0,0,1,0,0,0,0,2
2,63086,27.2166,21,17.4,939.454,0.0135,0.016,0,0,1,0,0,0,0,2
2,63087,27.2146,21,17.35,935.3841,0.0135,0.016,0,0,1,0,0,0,0,2
2,63088,27.2103,21,17.3,931.348,0.0135,0.016,0,0,1,0,0,0,0,2
2,63089,27.204,21,17.25,927.3455,0.0135,0.016,0,0,1,0,0,0,0,2
2,63090,27.1963,21,17.2,923.3762,0.0135,0.016,0,0,1,0,0,0,0,2
2,63091,27.1874,21,17.15,919.44,0.0135,0.016,0,0,1,0,0,0,0,2
2,63092,27.1776,21,17.1,915.5365,0.0135,0.016,0,0,1,0,0,0,0,2
2,63093,27.1671,21,17.05,911.6654,0.0135,0.016,0,0,1,0,0,0,0,2
2,63094,27.156,21,17,907.8266,0.0135,0.016,0,0,1,0,0,0,0,2
2,63095,27.1445,21,16.95,904.0196,0.0135,0.016,0,0,1,0,0,0,0,2
2,63096,27.1327,21,16.9,900.2444,0.0135,0.016,0,0,1,0,0,0,0,2
2,63097,27.1205,21,16.85,896.5005,0.0135,0.016,0,0,1,0,0,0,0,2
2,63098,27.1082,21,16.8,892.7877,0.0135,0.016,0,0,1,0,0,0,0,2
2,63099,27.0983,21,16.75,889.1058,0.0135,0.016,0,0,1,0,0,0,0,2
2,63100,27.0904,21,16.7,885.4546,0.0135,0.016,0,0,1,0,0,0,0,2
2,63101,27.084,21,16.65,881.8337,0.0135,0.016,0,0,1,0,0,0,0,2
2,63102,27.0787,21,16.6,878.2429,0.0135,0.016,0,0,1,0,0,0,0,2
2,63103,27.0744,21,16.55,874.6819,0.0135,0.016,0,0,1,0,0,0,0,2
2,63104,27.0708,21,16.5,871.1506,0.0135,0.016,0,0,1,0,0,0,0,2
2,63105,27.0678,21,16.45,867.6486,0.0135,0.016,0,0,1,0,0,0,0,2
2,63106,27.0652,21,16.4,864.1758,0.0135,0.016,0,0,1,0,0,0,0,2
2,63107,27.0629,21,16.35,860.7318,0.0135,0.016,0,0,1,0,0,0,0,2
2,63108,27.061,21,16.3,857.3165,0.0135,0.016,0,0,1,0,0,0,0,2
2,63109,27.0592,21,16.2417,853.9295,0.0135,0.016,0,0,1,0,0,0,0,2
2,63110,27.0576,21,16.1833,850.5708,0.0135,0.016,0,0,1,0,0,0,0,2
2,63111,27.052,21,16.125,847.2399,0.0135,0.016,0,0,1,0,0,0,0,2
2,63112,27.0433,21,16.0667,843.9368,0.0135,0.016,0,0,1,0,0,0,0,2
2,63113,27.0321,21,16.0083,840.6611,0.0135,0.016,0,0,1,0,0,0,0,2
2,63114,27.0191,21,15.95,837.4127,0.0135,0.016,0,0,1,0,0,0,0,2
2,63115,27.0045,21,15.8917,834.1912,0.0135,0.016,0,0,1,0,0,0,0,2
2,63116,26.9888,21,15.8333,830.9966,0.0135,0.016,0,0,1,0,0,0,0,2
2,63117,26.9722,21,15.775,827.8285,0.0135,0.016,0,0,1,0,0,0,0,2
2,63118,26.9548,21,15.7167,824.6868,0.0135,0.016,0,0,1,0,0,0,0,2
2,63119,26.9368,21,15.6583,821.5712,0.0135,0.016,0,0,1,0,0,0,0,2
2,63120,26.9184,21,15.6,818.4815,0.0135,0.016,0,0,1,0,0,0,0,2
2,63121,26.8996,21,15.55,815.4175,0.0135,0.016,0,0,1,0,0,0,0,2
2,63122,26.8805,21,15.5,812.3789,0.0135,0.016,0,0,1,0,0,0,0,2
2,63123,26.8662,21,15.45,809.3657,0.0135,0.016,0,0,1,0,0,0,0,2
2,63124,26.8556,21,15.4,806.3775,0.0135,0.016,0,0,1,0,0,0,0,2
2,63125,26.8479,21,15.35,803.4141,0.0135,0.016,0,0,1,0,0,0,0,2
2,63126,26.8425,21,15.3,800.4754,0.0135,0.016,0,0,1,0,0,0,0,2
2,63127,26.8388,21,15.25,797.5611,0.0135,0.016,0,0,1,0,0,0,0,2
2,63128,26.8366,21,15.2,794.671,0.0135,0.016,0,0,1,0,0,0,0,2
2,63129,26.8354,21,15.15,791.805,0.0135,0.016,0,0,1,0,0,0,0,2
2,63130,26.835,21,15.1,788.9628,0.0135,0.016,0,0,1,0,0,0,0,2
2,63131,26.8353,21,15.05,786.1443,0.0135,0.016,0,0,1,0,0,0,0,2
2,63132,26.8361,21,15,783.3492,0.0135,0.016,0,0,1,0,0,0,0,2
2,63133,26.8374,21,15,780.5773,0.0135,0.016,0,0,1,0,0,0,0,2
2,63134,26.8389,21,15,777.8285,0.0135,0.016,0,0,1,0,0,0,0,2
2,63135,26.8378,21,15,775.1025,0.0135,0.016,0,0,1,0,0,0,0,2
2,63136,26.8348,21,15,772.3992,0.0135,0.016,0,0,1,0,0,0,0,2
2,63137,26.8301,21,15,769.7184,0.0135,0.016,0,0,1,0,0,0,0,2
2,63138,26.8242,21,15,767.0598,0.0135,0.016,0,0,1,0,0,0,0,2
2,63139,26.8173,21,15,764.4234,0.0135,0.016,0,0,1,0,0,0,0,2
2,63140,26.8096,21,15,761.8089,0.0135,0.016,0,0,1,0,0,0,0,2
2,63141,26.8014,21,15,759.2161,0.0135,0.016,0,0,1,0,0,0,0,2
2,63142,26.7927,21,15,756.6449,0.0135,0.016,0,0,1,0,0,0,0,2
2,63143,26.7836,21,15,754.0951,0.0135,0.016,0,0,1,0,0,0,0,2
2,63144,26.7743,21,15,751.5665,0.0135,0.016,0,0,1,1,0,0,0,2
2,63145,26.7647,21,15.1833,761.4651,0.0135,0.016,0,0,1,1,0,0,0,2
2,63146,26.7549,21,15.3667,771.2813,0.0135,0.016,0,0,1,1,0,0,0,2
2,63147,26.8639,21,15.55,781.016,0.0135,0.016,0,0,1,1,0,0,0,2
2,63148,27.0657,21,15.7333,790.6697,0.0135,0.016,0,0,1,1,0,0,0,2
2,63149,27.3402,21,15.9167,800.2432,0.0135,0.016,0,0,1,1,0,0,0,2
2,63150,27.6685,21,16.1,809.737,0.0135,0.016,0,0,1,1,0,0,0,2
2,63151,28.0392,21,16.2833,819.1519,0.0135,0.016,0,0,1,1,0,0,0,2
2,63152,28.4431,21,16.4667,828.4885,0.0135,0.016,0,0,1,1,0,0,0,2
2,63153,28.8734,21,16.65,837.7474,0.0135,0.016,0,0,1,1,0,0,0,2
2,63154,29.3246,21,16.8333,846.9294,0.0135,0.016,0,0,1,1,0,0,0,2
2,63155,29.7923,21,17.0167,856.0351,0.0135,0.016,0,0,1,1,0,0,0,2
2,63156,30.2733,21,17.2,865.065,0.0135,0.016,0,0,1,3,0,0,0,2
2,63157,30.7649,21,17.4333,898.8322,0.0135,0.016,0,0,1,3,0,0,0,2
2,63158,31.2651,21,17.6667,932.3186,0.0135,0.016,0,0,1,3,0,0,0,2
2,63159,31.6031,21,17.9,965.5266,0.0135,0.016,0,0,1,3,0,0,0,2
2,63160,31.8146,21,18.1333,998.4584,0.0135,0.016,0,0,1,3,0,0,0,2
2,63161,31.9274,21,18.3667,1031.1164,0.0135,0.016,0,0,1,3,0,0,0,2
2,63162,31.9633,21,18.6,1063.5028,0.0135,0.016,0,0,1,3,0,0,0,2
2,63163,31.9391,21,18.8333,1095.62,0.0135,0.016,0,0,1,3,0,0,0,2
2,63164,31.8679,21,19.0667,1127.4701,0.0135,0.016,0,0,1,3,0,0,0,2
2,63165,31.7599,21,19.3,1159.0553,0.0135,0.016,0,0.063,1,3,0,0,0,2
2,63166,31.6232,21,19.5333,1118.4144,84.9247,0.016,0,0.063,1,3,0,0,0,2
2,63167,31.1204,21,19.7667,1082.1282,84.9247,0.016,0,0.063,1,3,0,0,0,2
2,63168,30.695,13,20,1049.7303,84.9247,0.016,0,0,1,1,0,0,0,2
2,63169,30.3277,13,20.25,1057.1495,0.0135,0.016,0,0,1,1,0,0,0,2
2,63170,30.2918,13,20.5,1064.5071,0.0135,0.016,0,0,1,1,0,0,0,2
2,63171,30.2302,13,20.75,1071.8036,0.0135,0.016,0,0,1,1,0,0,0,2
2,63172,30.1485,13,21,1079.0393,0.0135,0.016,0,0,1,1,0,0,0,2
2,63173,30.0511,13,21.25,1086.2149,0.0135,0.016,0,0,1,1,0,0,0,2
2,63174,29.9413,13,21.5,1093.3308,0.0135,0.016,0,0,1,1,0,0,0,2
2,63175,29.8218,13,21.75,1100.3875,0.0135,0.016,0,0,1,1,0,0,0,2
2,63176,29.6946,13,22,1107.3856,0.0135,0.016,0,0.063,1,1,0,0,0,2
2,63177,29.5613,13,22.25,1048.7237,84.9247,0.016,0,0.063,1,1,0,0,0,2
2,63178,29.2124,13,22.5,996.3475,84.9247,0.016,0,0,1,1,0,0,0,2
2,63179,28.9222,13,22.75,1004.2107,0.0135,0.016,0,0,1,1,0,0,0,2
2,63180,28.8549,13,23,1012.0085,0.0135,0.016,0,0,1,0,0,0,0,2
2,63181,28.7678,13,23.1833,1007.3353,0.0135,0.016,0,0,1,0,0,0,0,2
2,63182,28.6653,13,23.3667,1002.7009,0.0135,0.016,0,0,1,0,0,0,0,2
2,63183,28.582,13,23.55,998.1051,0.0135,0.016,0,0,1,0,0,0,0,2
