episode_count,step_count,room_temp,temp_SP,temp_extAir,co2_ppm,PowElec_HVAC,PowElec_ZoHVAC,heat_valve,QAir,damper,occupancy,terminal,reward,day,concept_id
2,0,23,21,0.8,450,0,1600,1,0.063,1,0,0,0,0,1
2,1,17.8266,21,0.8,450,85.33,0.016,0,0,1,0,0,0,0,2
2,2,18.3786,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,3,17.9662,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,4,17.6487,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,5,17.4052,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,6,17.2193,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,7,17.0783,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,8,16.9723,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,9,16.8935,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,10,16.8359,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,11,16.7949,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,12,16.7668,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,13,16.7488,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,14,16.7386,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,15,16.7268,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,16,16.7137,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,17,16.6996,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,18,16.6847,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,19,16.6693,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,20,16.6533,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,21,16.6369,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,22,16.6202,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,23,16.6033,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,24,16.5862,21,0.8,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,25,16.5689,21,0.7917,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,26,16.5515,21,0.7833,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,27,16.539,21,0.775,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,28,16.5304,21,0.7667,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,29,16.5248,21,0.7583,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,30,16.5216,21,0.75,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,31,16.5202,21,0.7417,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,32,16.5202,21,0.7333,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,33,16.5214,21,0.725,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,34,16.5235,21,0.7167,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,35,16.5263,21,0.7083,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,36,16.5296,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,37,16.5333,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,38,16.5374,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,39,16.5379,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,40,16.5355,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,41,16.531,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,42,16.5247,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,43,16.517,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,44,16.5083,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,45,16.4988,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,46,16.4886,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,47,16.478,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,48,16.4669,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,49,16.4555,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,50,16.4439,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,51,16.4356,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,52,16.4298,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,53,16.4262,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,54,16.424,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,55,16.4232,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,56,16.4233,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,57,16.4241,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,58,16.4256,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,59,16.4275,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,60,16.4298,21,0.7,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,61,16.4324,21,0.6583,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,62,16.4353,21,0.6167,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,63,16.434,21,0.575,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,64,16.4295,21,0.5333,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,65,16.4224,21,0.4917,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,66,16.4135,21,0.45,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,67,16.403,21,0.4083,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,68,16.3912,21,0.3667,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,69,16.3786,21,0.325,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,70,16.3652,21,0.2833,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,71,16.3512,21,0.2417,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,72,16.3367,21,0.2,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,73,16.3219,21,0.175,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,74,16.3068,21,0.15,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,75,16.3024,21,0.125,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,76,16.3065,21,0.1,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,77,16.3171,21,0.075,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,78,16.3328,21,0.05,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,79,16.3526,21,0.025,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,80,16.3755,21,0,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,81,16.401,21,-0.025,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,82,16.4283,21,-0.05,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,83,16.4573,21,-0.075,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,84,16.4874,21,-0.1,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,85,16.5186,21,-0.1333,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,86,16.5505,21,-0.1667,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,87,16.6656,21,-0.2,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,88,16.8457,21,-0.2333,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,89,17.0766,21,-0.2667,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,90,17.3475,21,-0.3,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,91,17.6497,21,-0.3333,450,0.0135,0.016,0,0,1,0,0,0,0,2
2,92,17.9765,21,-0.3667,450,0.0135,0.016,0,0,1,0,0,0,0,1
2,93,18.3227,21,-0.4,450,0.0135,1599.984,1,0.063,1,0,0,0,0,1
2,94,18.6843,21,-0.4333,450,84.9247,0.016,0,0,1,0,0,0,0,2
2,95,19.7526,21,-0.4667,450,0.0135,1599.984,1,0.063,1,0,0,0,0,1
2,96,19.9854,21,-0.5,450,84.9247,1599.984,1,0.063,1,1,0,0,0,1
2,97,20.9574,21,-0.5167,461.7788,84.9247,1599.984,1,0.063,1,1,0,0,0,1
2,98,21.7896,21,-0.5333,472.2954,84.9247,1599.984,1,0.063,1,1,0,0,0,1
2,99,22.3844,21,-0.55,481.6852,84.9247,0.016,0,0,1,1,0,0,0,1
2,100,22.7969,21,-0.5667,493.8279,0.0135,0.016,0,0,1,1,0,0,0,1
2,101,22.3727,21,-0.5833,505.8696,0.0135,0.016,0,0,1,1,0,0,0,1
2,102,21.9819,21,-0.6,517.8113,0.0135,0.016,0,0,1,1,0,0,0,1
2,103,21.6171,21,-0.6167,529.6536,0.0135,0.016,0,0,1,1,0,0,0,1
2,104,21.2722,21,-0.6333,541.3974,0.0135,0.016,0,0,1,1,0,0,0,1
2,105,20.9427,21,-0.65,553.0436,0.0135,0.016,0,0,1,1,0,0,0,1
2,106,20.625,21,-0.6667,564.593,0.0135,0.016,0,0,1,1,0,0,0,1
2,107,20.3164,21,-0.6833,576.0463,0.0135,0.016,0,0,1,1,0,0,0,1
2,108,20.0146,21,-0.7,587.4044,0.0135,1599.984,1,0.063,1,2,0,0,0,1
2,109,19.7181,21,-0.5083,596.2387,84.9247,1599.984,1,0.063,1,2,0,0,0,1
2,110,20.1382,21,-0.3167,604.1263,84.9247,1599.984,1,0.063,1,2,0,0,0,1
2,111,20.4145,21,-0.125,611.1688,84.9247,1599.984,1,0.063,1,2,0,0,0,1
2,112,20.6027,21,0.0667,617.4567,84.9247,1599.984,1,0.063,1,2,0,0,0,1
2,113,20.7206,21,0.2583,623.0708,84.9247,0.016,0,0,1,2,0,0,0,1
2,114,20.7832,21,0.45,646.444,0.0135,0.016,0,0,1,2,0,0,0,1
2,115,20.0996,21,0.6417,669.6229,0.0135,0.016,0,0,1,2,0,0,0,1
2,116,19.533,21,0.8333,692.6091,0.0135,0.016,0,0,1,2,0,0,0,1
2,117,19.0576,21,1.025,715.4041,0.0135,1599.984,1,0.063,1,2,0,0,0,1
2,118,18.6531,21,1.2167,710.5229,84.9247,1599.984,1,0.063,1,2,0,0,0,1
2,119,19.0195,21,1.4083,706.1647,84.9247,1599.984,1,0.063,1,2,0,0,0,1
