episode_count, step_count, room_temp, temp_SP, temp_extAir,co2_ppm, PowElec_HVAC, PowElec_ZoHVAC, heat_valve, QAir, damper, occupancy, terminal, reward, day, concept_id
2,50459,27.0956,21,18.8833,784.5239,0.0135,0.016,0,0,1,0,0,0,0,2
2,50460,27.0893,21,18.9,781.7422,0.0135,0.016,0,0,1,0,0,0,0,2
2,50461,27.0827,21,18.9417,778.9837,0.0135,0.016,0,0,1,0,0,0,0,2
2,50462,27.0759,21,18.9833,776.2481,0.0135,0.016,0,0,1,0,0,0,0,2
2,50463,27.0681,21,19.025,773.5353,0.0135,0.016,0,0,1,0,0,0,0,2
2,50464,27.0596,21,19.0667,770.845,0.0135,0.016,0,0,1,0,0,0,0,2
2,50465,27.0506,21,19.1083,768.1771,0.0135,0.016,0,0,1,0,0,0,0,2
2,50466,27.0411,21,19.15,765.5314,0.0135,0.016,0,0,1,0,0,0,0,2
2,50467,27.0312,21,19.1917,762.9077,0.0135,0.016,0,0,1,0,0,0,0,2
2,50468,27.0211,21,19.2333,760.3058,0.0135,0.016,0,0,1,0,0,0,0,2
2,50469,27.0107,21,19.275,757.7255,0.0135,0.016,0,0,1,0,0,0,0,2
2,50470,27.0001,21,19.3167,755.1667,0.0135,0.016,0,0,1,0,0,0,0,2
2,50471,26.9895,21,19.3583,752.6292,0.0135,0.016,0,0,1,0,0,0,0,2
2,50472,26.9787,21,19.4,750.1127,0.0135,0.016,0,0,1,0,0,0,0,2
2,50473,26.9678,21,19.45,747.6172,0.0135,0.016,0,0,1,0,0,0,0,2
2,50474,26.9568,21,19.5,745.1425,0.0135,0.016,0,0,1,0,0,0,0,2
2,50475,26.9609,21,19.55,742.6883,0.0135,0.016,0,0,1,0,0,0,0,2
2,50476,26.9768,21,19.6,740.2545,0.0135,0.016,0,0,1,0,0,0,0,2
2,50477,27.0019,21,19.65,737.841,0.0135,0.016,0,0,1,0,0,0,0,2
2,50478,27.026,21,19.7,735.4475,0.0135,0.016,0,0,1,0,0,0,0,2
2,50479,27.0492,21,19.75,733.074,0.0135,0.016,0,0,1,0,0,0,0,2
2,50480,27.0719,21,19.8,730.7201,0.0135,0.016,0,0,1,0,0,0,0,2
2,50481,27.0947,21,19.85,728.3859,0.0135,0.016,0,0,1,0,0,0,0,2
2,50482,27.1175,21,19.9,726.071,0.0135,0.016,0,0,1,0,0,0,0,2
2,50483,27.1406,21,19.95,723.7754,0.0135,0.016,0,0,1,0,0,0,0,2
2,50484,27.1638,21,20,721.4989,0.0135,0.016,0,0,1,0,0,0,0,2
2,50485,27.1873,21,20.0833,719.2413,0.0135,0.016,0,0,1,0,0,0,0,2
2,50486,27.2109,21,20.1667,717.0025,0.0135,0.016,0,0,1,0,0,0,0,2
2,50487,27.2318,21,20.25,714.7824,0.0135,0.016,0,0,1,0,0,0,0,2
2,50488,27.2505,21,20.3333,712.5806,0.0135,0.016,0,0,1,0,0,0,0,2
2,50489,27.2675,21,20.4167,710.3972,0.0135,0.016,0,0,1,0,0,0,0,2
2,50490,27.2833,21,20.5,708.2319,0.0135,0.016,0,0,1,0,0,0,0,2
2,50491,27.2982,21,20.5833,706.0847,0.0135,0.016,0,0,1,0,0,0,0,2
2,50492,27.3123,21,20.6667,703.9553,0.0135,0.016,0,0,1,0,0,0,0,2
2,50493,27.3259,21,20.75,701.8436,0.0135,0.016,0,0,1,0,0,0,0,2
2,50494,27.3391,21,20.8333,699.7494,0.0135,0.016,0,0,1,0,0,0,0,2
2,50495,27.352,21,20.9167,697.6727,0.0135,0.016,0,0,1,0,0,0,0,2
2,50496,27.3648,13,21,695.6133,0.0135,0.016,0,0,1,1,0,0,0,2
2,50497,27.3774,13,21.1667,705.9771,0.0135,0.016,0,0,1,1,0,0,0,2
2,50498,27.3899,13,21.3333,716.2548,0.0135,0.016,0,0,1,1,0,0,0,2
2,50499,27.4221,13,21.5,726.447,0.0135,0.016,0,0,1,1,0,0,0,2
2,50500,27.4696,13,21.6667,736.5545,0.0135,0.016,0,0,1,1,0,0,0,2
2,50501,27.5291,13,21.8333,746.5779,0.0135,0.016,0,0,1,1,0,0,0,2
2,50502,27.598,13,22,756.518,0.0135,0.016,0,0,1,1,0,0,0,2
2,50503,27.6742,13,22.1667,766.3754,0.0135,0.016,0,0,1,1,0,0,0,2
2,50504,27.7563,13,22.3333,776.1508,0.0135,0.016,0,0,1,1,0,0,0,2
2,50505,27.8429,13,22.5,785.845,0.0135,0.016,0,0,1,1,0,0,0,2
2,50506,27.9331,13,22.6667,795.4586,0.0135,0.016,0,0,1,1,0,0,0,2
2,50507,28.0263,13,22.8333,804.9922,0.0135,0.016,0,0,1,1,0,0,0,2
2,50508,28.1216,13,23,814.4465,0.0135,0.016,0,0,1,2,0,0,0,2
2,50509,28.2188,13,23.1167,836.2284,0.0135,0.016,0,0,1,2,0,0,0,2
