episode_count, step_count, room_temp, temp_SP, temp_extAir,co2_ppm, PowElec_HVAC, PowElec_ZoHVAC, heat_valve, QAir, damper, occupancy, terminal, reward, day, concept_id
2,33639,24.7766,21,12.975,1133.7004,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33640,24.752,21,12.9333,1107.5551,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33641,24.7291,21,12.8917,1084.2113,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33642,24.7075,21,12.85,1063.3689,84.9247,0.016,0,0,1,4,0,0,0,1
2,33643,24.687,21,12.8083,1107.8934,0.0135,0.016,0,0,1,4,0,0,0,1
2,33644,24.6667,21,12.7667,1152.0476,0.0135,0.016,0,0.063,1,4,0,0,0,1
2,33645,24.6471,21,12.725,1123.9363,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33646,24.6287,21,12.6833,1098.8373,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33647,24.6107,21,12.6417,1076.4276,84.9247,0.016,0,0,1,4,0,0,0,1
2,33648,24.5928,21,12.6,1120.8435,0.0135,0.016,0,0,1,4,0,0,0,1
2,33649,24.5747,21,12.575,1164.89,0.0135,0.016,0,0.063,1,4,0,0,0,1
2,33650,24.5568,21,12.55,1135.4027,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33651,24.5426,21,12.525,1109.0749,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33652,24.5308,21,12.5,1085.5683,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33653,24.5209,21,12.475,1064.5805,84.9247,0.016,0,0,1,4,0,0,0,1
2,33654,24.5124,21,12.45,1109.0949,0.0135,0.016,0,0,1,4,0,0,0,1
2,33655,24.5049,21,12.425,1153.2391,0.0135,0.016,0,0.063,1,4,0,0,0,1
2,33656,24.4983,21,12.4,1125.0002,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33657,24.4927,21,12.375,1099.7871,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33658,24.4875,21,12.35,1077.2757,84.9247,0.016,0,0,1,4,0,0,0,1
2,33659,24.4829,21,12.325,1121.6845,0.0135,0.016,0,0,1,4,0,0,0,1
2,33660,24.4784,21,12.3,1165.7241,0.0135,0.016,0,0.063,1,4,0,0,0,1
2,33661,24.4742,21,12.2667,1136.1473,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33662,24.4704,21,12.2333,1109.7398,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33663,24.4779,21,12.2,1086.162,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33664,24.4941,21,12.1667,1065.1105,84.9247,0.016,0,0,1,4,0,0,0,1
2,33665,24.517,21,12.1333,1109.6205,0.0135,0.016,0,0,1,4,0,0,0,1
2,33666,24.5459,21,12.1,1153.7603,0.0135,0.016,0,0.063,1,4,0,0,0,1
2,33667,24.5791,21,12.0667,1125.4656,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33668,24.6148,21,12.0333,1100.2026,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33669,24.6532,21,12,1077.6467,84.9247,0.016,0,0.063,1,4,0,0,0,1
2,33670,24.6937,21,11.9667,1057.5077,84.9247,0.016,0,0,1,4,0,0,0,1
2,33671,24.736,21,11.9333,1102.0809,0.0135,0.016,0,0,1,4,0,0,0,1
2,33672,24.7809,21,11.9,1146.2834,0.0135,0.016,0,0.063,1,2,0,0,0,2
2,33673,24.8268,21,11.8917,1095.2323,84.9247,0.016,0,0.063,1,2,0,0,0,2
2,33674,24.872,21,11.8833,1049.6514,84.9247,0.016,0,0,1,2,0,0,0,2
2,33675,24.884,21,11.875,1069.4775,0.0135,0.016,0,0,1,2,0,0,0,2
2,33676,24.8713,21,11.8667,1089.1388,0.0135,0.016,0,0,1,2,0,0,0,2
2,33677,24.8379,21,11.8583,1108.6366,0.0135,0.016,0,0,1,2,0,0,0,2
2,33678,24.7885,21,11.85,1127.9722,0.0135,0.016,0,0.063,1,2,0,0,0,2
2,33679,24.7264,21,11.8417,1078.8832,84.9247,0.016,0,0.063,1,2,0,0,0,2
2,33680,24.6562,21,11.8333,1035.0541,84.9247,0.016,0,0,1,2,0,0,0,2
2,33681,24.5781,21,11.825,1055.0016,0.0135,0.016,0,0,1,2,0,0,0,1
2,33682,24.4916,21,11.8167,1074.7833,0.0135,0.016,0,0,1,2,0,0,0,1
2,33683,24.4005,21,11.8083,1094.4004,0.0135,0.016,0,0,1,2,0,0,0,1
2,33684,24.3056,21,11.8,1113.8545,0.0135,0.016,0,0,1,0,0,0,0,2
2,33685,24.2078,21,11.7583,1108.3344,0.0135,0.016,0,0.063,1,0,0,0,0,2
2,33686,24.1077,21,11.7167,1037.792,84.9247,0.016,0,0.063,1,0,0,0,0,2
2,33687,24.0358,21,11.675,974.8084,84.9247,0.016,0,0,1,0,0,0,0,2
2,33688,23.9823,21,11.6333,970.4445,0.0135,0.016,0,0,1,0,0,0,0,2
2,33689,23.9419,21,11.5917,966.1169,0.0135,0.016,0,0,1,0,0,0,0,2
2,33690,23.9137,21,11.55,961.8253,0.0135,0.016,0,0,1,0,0,0,0,2
2,33691,23.8951,21,11.5083,957.5693,0.0135,0.016,0,0,1,0,0,0,0,2
2,33692,23.8839,21,11.4667,953.3488,0.0135,0.016,0,0,1,0,0,0,0,2
2,33693,23.8785,21,11.425,949.1633,0.0135,0.016,0,0,1,0,0,0,0,2
2,33694,23.8777,21,11.3833,945.0127,0.0135,0.016,0,0,1,0,0,0,0,2
2,33695,23.8804,21,11.3417,940.8965,0.0135,0.016,0,0,1,0,0,0,0,2
2,33696,23.8859,21,11.3,936.8146,0.0135,0.016,0,0,1,0,0,0,0,2
2,33697,23.8935,21,11.2667,932.7666,0.0135,0.016,0,0,1,0,0,0,0,2
2,33698,23.9028,21,11.2333,928.7523,0.0135,0.016,0,0,1,0,0,0,0,2
2,33699,23.9051,21,11.2,924.7714,0.0135,0.016,0,0,1,0,0,0,0,2
2,33700,23.9019,21,11.1667,920.8235,0.0135,0.016,0,0,1,0,0,0,0,2
2,33701,23.8943,21,11.1333,916.9085,0.0135,0.016,0,0,1,0,0,0,0,2
2,33702,23.8834,21,11.1,913.0261,0.0135,0.016,0,0,1,0,0,0,0,2
2,33703,23.8699,21,11.0667,909.1759,0.0135,0.016,0,0,1,0,0,0,0,2
2,33704,23.8542,21,11.0333,905.3577,0.0135,0.016,0,0,1,0,0,0,0,2
2,33705,23.837,21,11,901.5713,0.0135,0.016,0,0,1,0,0,0,0,2
2,33706,23.8185,21,10.9667,897.8164,0.0135,0.016,0,0,1,0,0,0,0,2
2,33707,23.799,21,10.9333,894.0927,0.0135,0.016,0,0,1,0,0,0,0,2
2,33708,23.7787,21,10.9,890.4,0.0135,0.016,0,0,1,0,0,0,0,2
2,33709,23.7578,21,10.8917,886.7379,0.0135,0.016,0,0,1,0,0,0,0,2
2,33710,23.7364,21,10.8833,883.1064,0.0135,0.016,0,0,1,0,0,0,0,2
2,33711,23.7186,21,10.875,879.505,0.0135,0.016,0,0,1,0,0,0,0,2
2,33712,23.7035,21,10.8667,875.9335,0.0135,0.016,0,0,1,0,0,0,0,2
2,33713,23.6907,21,10.8583,872.3918,0.0135,0.016,0,0,1,0,0,0,0,2
2,33714,23.6795,21,10.85,868.8795,0.0135,0.016,0,0,1,0,0,0,0,2
2,33715,23.6697,21,10.8417,865.3964,0.0135,0.016,0,0,1,0,0,0,0,2
2,33716,23.6609,21,10.8333,861.9423,0.0135,0.016,0,0,1,0,0,0,0,2
2,33717,23.6529,21,10.825,858.5169,0.0135,0.016,0,0,1,0,0,0,0,2
2,33718,23.6455,21,10.8167,855.12,0.0135,0.016,0,0,1,0,0,0,0,2
2,33719,23.6386,21,10.8083,851.7513,0.0135,0.016,0,0,1,0,0,0,0,2
2,33720,23.6321,21,10.8,848.4107,0.0135,0.016,0,0,1,0,0,0,0,2
2,33721,23.6259,21,10.7917,845.0978,0.0135,0.016,0,0,1,0,0,0,0,2
2,33722,23.6199,21,10.7833,841.8125,0.0135,0.016,0,0,1,0,0,0,0,2
2,33723,23.6112,21,10.775,838.5545,0.0135,0.016,0,0,1,0,0,0,0,2
2,33724,23.6004,21,10.7667,835.3235,0.0135,0.016,0,0,1,0,0,0,0,2
2,33725,23.588,21,10.7583,832.1195,0.0135,0.016,0,0,1,0,0,0,0,2
2,33726,23.5743,21,10.75,828.9421,0.0135,0.016,0,0,1,0,0,0,0,2
2,33727,23.5595,21,10.7417,825.7911,0.0135,0.016,0,0,1,0,0,0,0,2
2,33728,23.544,21,10.7333,822.6663,0.0135,0.016,0,0,1,0,0,0,0,2
2,33729,23.5278,21,10.725,819.5675,0.0135,0.016,0,0,1,0,0,0,0,2
2,33730,23.5112,21,10.7167,816.4944,0.0135,0.016,0,0,1,0,0,0,0,2
2,33731,23.4941,21,10.7083,813.4469,0.0135,0.016,0,0,1,0,0,0,0,2
2,33732,23.4768,21,10.7,810.4248,0.0135,0.016,0,0,1,0,0,0,0,2
2,33733,23.4592,21,10.7,807.4278,0.0135,0.016,0,0,1,0,0,0,0,2
2,33734,23.4413,21,10.7,804.4557,0.0135,0.016,0,0,1,0,0,0,0,2
2,33735,23.4295,21,10.7,801.5083,0.0135,0.016,0,0,1,0,0,0,0,2
2,33736,23.4223,21,10.7,798.5854,0.0135,0.016,0,0,1,0,0,0,0,2
2,33737,23.4188,21,10.7,795.6869,0.0135,0.016,0,0,1,0,0,0,0,2
2,33738,23.4182,21,10.7,792.8124,0.0135,0.016,0,0,1,0,0,0,0,2
2,33739,23.4197,21,10.7,789.9618,0.0135,0.016,0,0,1,0,0,0,0,2
2,33740,23.423,21,10.7,787.135,0.0135,0.016,0,0,1,0,0,0,0,2
2,33741,23.4277,21,10.7,784.3316,0.0135,0.016,0,0,1,0,0,0,0,2
2,33742,23.4335,21,10.7,781.5516,0.0135,0.016,0,0,1,0,0,0,0,2
2,33743,23.4401,21,10.7,778.7946,0.0135,0.016,0,0,1,0,0,0,0,2
2,33744,23.4473,21,10.7,776.0606,0.0135,0.016,0,0,1,0,0,0,0,2
2,33745,23.4551,21,10.7,773.3494,0.0135,0.016,0,0,1,0,0,0,0,2
